timestamp,agent.name,rule.mitre.id,rule.mitre.tactic,rule.description,rule.level,rule.id,rule.mitre.technique,iso_score,svm_score,ae_score,ensemble_score,risky
"Aug 02, 2025 @ 16:26:37.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 17:14:08.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: illegal module type.,4.0,5554.0,['Container Administration Command'],0.6985498377872373,0.7721110567887984,0.7755465446436124,0.7437172155446181,1
"Aug 02, 2025 @ 09:16:10.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: cannot open shared object.,4.0,5553.0,['Container Administration Command'],0.6969756974273417,0.7721112591753222,0.7755465820473633,0.7430876313377422,1
"Aug 02, 2025 @ 15:56:35.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: cannot open shared object.,4.0,5553.0,['Container Administration Command'],0.6969756974273417,0.7721112591753222,0.7755465820473633,0.7430876313377422,1
"Aug 02, 2025 @ 11:09:06.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 12:43:48.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 17:13:08.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 13:29:46.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 15:43:54.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 17:22:53.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 14:37:16.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 12:50:40.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 08:40:32.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 12:11:05.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 08:03:15.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 13:22:01.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 15:12:43.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: illegal module type.,4.0,5554.0,['Container Administration Command'],0.6985498377872373,0.7721110567887984,0.7755465446436124,0.7437172155446181,1
"Aug 02, 2025 @ 15:25:49.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 09:39:17.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: cannot open shared object.,4.0,5553.0,['Container Administration Command'],0.6969756974273417,0.7721112591753222,0.7755465820473633,0.7430876313377422,1
"Aug 02, 2025 @ 09:03:37.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 09:45:20.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 12:23:23.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 12:19:54.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 15:39:21.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 14:58:47.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 15:19:07.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 14:52:21.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 11:30:11.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 10:35:37.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 09:08:04.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 11:09:02.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 08:43:20.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 13:29:20.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 15:11:23.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 11:24:10.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 15:04:43.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 10:22:06.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 15:46:33.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666061832048,0.743789363764185,1
"Aug 02, 2025 @ 12:53:49.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: cannot open shared object.,4.0,5553.0,['Container Administration Command'],0.6969756974273417,0.7721112591753222,0.7755465820473633,0.7430876313377422,1
"Aug 02, 2025 @ 12:48:13.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: cannot open shared object.,4.0,5553.0,['Container Administration Command'],0.6969756974273417,0.7721112591753222,0.7755465820473633,0.7430876313377422,1
"Aug 02, 2025 @ 13:49:32.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 15:24:08.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 08:33:05.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: cannot open shared object.,4.0,5553.0,['Container Administration Command'],0.6969756974273417,0.7721112591753222,0.7755465820473633,0.7430876313377422,1
"Aug 02, 2025 @ 11:25:02.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 12:19:16.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 12:52:03.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 09:27:31.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 12:23:55.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 09:22:25.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 16:49:02.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: cannot open shared object.,4.0,5553.0,['Container Administration Command'],0.6969756974273417,0.7721112591753222,0.7755465820473633,0.7430876313377422,1
"Aug 02, 2025 @ 12:34:54.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 12:12:24.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: illegal module type.,4.0,5554.0,['Container Administration Command'],0.6985498377872373,0.7721110567887984,0.7755465446436124,0.7437172155446181,1
"Aug 02, 2025 @ 13:04:02.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 12:34:22.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 14:25:15.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: illegal module type.,4.0,5554.0,['Container Administration Command'],0.6985498377872373,0.7721110567887984,0.7755465446436124,0.7437172155446181,1
"Aug 02, 2025 @ 10:17:56.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 13:54:08.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: cannot open shared object.,4.0,5553.0,['Container Administration Command'],0.6969756974273417,0.7721112591753222,0.7755465820473633,0.7430876313377422,1
"Aug 02, 2025 @ 16:47:39.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 13:23:13.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: illegal module type.,4.0,5554.0,['Container Administration Command'],0.6985498377872373,0.7721110567887984,0.7755465446436124,0.7437172155446181,1
"Aug 02, 2025 @ 13:16:55.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: illegal module type.,4.0,5554.0,['Container Administration Command'],0.6985498377872373,0.7721110567887984,0.7755465446436124,0.7437172155446181,1
"Aug 02, 2025 @ 17:55:31.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 16:03:48.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: cannot open shared object.,4.0,5553.0,['Container Administration Command'],0.6969756974273417,0.7721112591753222,0.7755465820473633,0.7430876313377422,1
"Aug 02, 2025 @ 10:21:54.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 16:57:22.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 15:29:47.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 13:05:37.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 12:31:17.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 11:27:09.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 17:19:33.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 08:46:46.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 14:32:27.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 13:53:22.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 12:17:57.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 16:30:11.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 13:23:58.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 10:24:27.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 13:21:57.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 11:54:06.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: cannot open shared object.,4.0,5553.0,['Container Administration Command'],0.6969756974273417,0.7721112591753222,0.7755465820473633,0.7430876313377422,1
"Aug 02, 2025 @ 12:27:53.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: illegal module type.,4.0,5554.0,['Container Administration Command'],0.6985498377872373,0.7721110567887984,0.7755465446436124,0.7437172155446181,1
"Aug 02, 2025 @ 14:10:55.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 09:44:59.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 14:48:26.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 15:00:36.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 16:26:28.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 15:45:49.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 10:30:14.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 09:44:09.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 08:49:35.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 08:26:06.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 10:27:03.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 15:41:35.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 10:16:59.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 15:00:37.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: illegal module type.,4.0,5554.0,['Container Administration Command'],0.6985498377872373,0.7721110567887984,0.7755465446436124,0.7437172155446181,1
"Aug 02, 2025 @ 14:53:19.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 10:01:30.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 09:33:57.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: illegal module type.,4.0,5554.0,['Container Administration Command'],0.6985498377872373,0.7721110567887984,0.7755465446436124,0.7437172155446181,1
"Aug 02, 2025 @ 11:10:02.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 13:10:38.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: illegal module type.,4.0,5554.0,['Container Administration Command'],0.6985498377872373,0.7721110567887984,0.7755465446436124,0.7437172155446181,1
"Aug 02, 2025 @ 15:12:47.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: illegal module type.,4.0,5554.0,['Container Administration Command'],0.6985498377872373,0.7721110567887984,0.7755465446436124,0.7437172155446181,1
"Aug 02, 2025 @ 15:51:11.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 17:56:40.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
"Aug 02, 2025 @ 16:33:40.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: cannot open shared object.,4.0,5553.0,['Container Administration Command'],0.6969756974273417,0.7721112591753222,0.7755465820473633,0.7430876313377422,1
"Aug 02, 2025 @ 08:58:11.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 13:10:17.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 13:00:55.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 11:31:14.000",centos,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7040238953911476,0.7341853976216842,0.6888951891429383,0.7085337341858459,1
"Aug 02, 2025 @ 08:27:32.000",prod-node1,['T1609'],['Defense Evasion'],PAM misconfiguration: cannot open shared object.,4.0,5553.0,['Container Administration Command'],0.6969756974273417,0.7721112591753222,0.7755465820473633,0.7430876313377422,1
"Aug 02, 2025 @ 13:16:24.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 16:04:01.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 15:33:28.000",prod-node1,['T1098'],['Persistence'],PAM: User changed password.,3.0,5555.0,['Account Manipulation'],0.7541222883820665,0.6831985002538996,0.8219049864575086,0.7531799613662491,1
"Aug 02, 2025 @ 08:57:45.000",prod-node1,['T1078'],['Persistence'],PAM: Login session closed.,3.0,5502.0,['Valid Accounts'],0.7751716524079362,0.7413690698201638,0.7043666151927424,0.7437893664670463,1
